frame	slot	y	0730	0740	0750	0760	0770	0780	0790	07A0	07B0	07C0	07D0	07E0	07F0
651	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
651	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
651	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
651	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
651	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
651	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
651	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
651	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
651	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
651	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
652	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
652	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
653	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
653	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
654	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
654	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
655	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
655	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
656	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
656	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
657	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
657	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
658	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
658	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
659	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
659	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
660	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
660	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
661	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
661	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
662	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
662	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
663	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
663	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
664	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
664	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
665	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
665	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	C7	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	02	CF	07	40	00	00	00	00	00	00	00	00	00	00	00
666	01	1F	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	25	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	27	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	2D	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	31	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	35	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	39	DD	C1	00	00	00	00	00	00	00	00	00	00	00
666	01	40	DD	C1	00	00	00	00	00	00	00	00	00	00	00
667	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
667	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
667	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
667	02	B7	07	40	00	00	00	00	00	00	00	00	00	00	00
667	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
667	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
667	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
667	02	BF	07	40	00	00	00	00	00	00	00	00	00	00	00
